NAME,H1_001N,GEO_ID,state,county,tract,block
"Block 2011, Block Group 2, Census Tract 9201, Floyd County, Kentucky",1,1000000US210719201002011,21,071,920100,2011
"Block 2012, Block Group 2, Census Tract 9201, Floyd County, Kentucky",12,1000000US210719201002012,21,071,920100,2012
"Block 2013, Block Group 2, Census Tract 9201, Floyd County, Kentucky",32,1000000US210719201002013,21,071,920100,2013
"Block 2014, Block Group 2, Census Tract 9201, Floyd County, Kentucky",11,1000000US210719201002014,21,071,920100,2014
"Block 2015, Block Group 2, Census Tract 9201, Floyd County, Kentucky",12,1000000US210719201002015,21,071,920100,2015
"Block 2016, Block Group 2, Census Tract 9201, Floyd County, Kentucky",4,1000000US210719201002016,21,071,920100,2016
"Block 2017, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002017,21,071,920100,2017
"Block 2018, Block Group 2, Census Tract 9201, Floyd County, Kentucky",44,1000000US210719201002018,21,071,920100,2018
"Block 2022, Block Group 2, Census Tract 9201, Floyd County, Kentucky",11,1000000US210719201002022,21,071,920100,2022
"Block 2019, Block Group 2, Census Tract 9201, Floyd County, Kentucky",5,1000000US210719201002019,21,071,920100,2019
"Block 2020, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002020,21,071,920100,2020
"Block 2021, Block Group 2, Census Tract 9201, Floyd County, Kentucky",10,1000000US210719201002021,21,071,920100,2021
"Block 2023, Block Group 2, Census Tract 9201, Floyd County, Kentucky",6,1000000US210719201002023,21,071,920100,2023
"Block 2024, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002024,21,071,920100,2024
"Block 2025, Block Group 2, Census Tract 9201, Floyd County, Kentucky",15,1000000US210719201002025,21,071,920100,2025
"Block 2026, Block Group 2, Census Tract 9201, Floyd County, Kentucky",1,1000000US210719201002026,21,071,920100,2026
"Block 2027, Block Group 2, Census Tract 9201, Floyd County, Kentucky",4,1000000US210719201002027,21,071,920100,2027
"Block 2028, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002028,21,071,920100,2028
"Block 2029, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002029,21,071,920100,2029
"Block 2030, Block Group 2, Census Tract 9201, Floyd County, Kentucky",11,1000000US210719201002030,21,071,920100,2030
"Block 2031, Block Group 2, Census Tract 9201, Floyd County, Kentucky",5,1000000US210719201002031,21,071,920100,2031
"Block 2032, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002032,21,071,920100,2032
"Block 2033, Block Group 2, Census Tract 9201, Floyd County, Kentucky",4,1000000US210719201002033,21,071,920100,2033
"Block 2034, Block Group 2, Census Tract 9201, Floyd County, Kentucky",12,1000000US210719201002034,21,071,920100,2034
"Block 2035, Block Group 2, Census Tract 9201, Floyd County, Kentucky",22,1000000US210719201002035,21,071,920100,2035
"Block 2036, Block Group 2, Census Tract 9201, Floyd County, Kentucky",8,1000000US210719201002036,21,071,920100,2036
"Block 2037, Block Group 2, Census Tract 9201, Floyd County, Kentucky",7,1000000US210719201002037,21,071,920100,2037
"Block 2038, Block Group 2, Census Tract 9201, Floyd County, Kentucky",14,1000000US210719201002038,21,071,920100,2038
"Block 2039, Block Group 2, Census Tract 9201, Floyd County, Kentucky",14,1000000US210719201002039,21,071,920100,2039
"Block 2040, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002040,21,071,920100,2040
"Block 2041, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002041,21,071,920100,2041
"Block 2042, Block Group 2, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201002042,21,071,920100,2042
"Block 3000, Block Group 3, Census Tract 9201, Floyd County, Kentucky",14,1000000US210719201003000,21,071,920100,3000
"Block 3001, Block Group 3, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201003001,21,071,920100,3001
"Block 3002, Block Group 3, Census Tract 9201, Floyd County, Kentucky",11,1000000US210719201003002,21,071,920100,3002
"Block 3003, Block Group 3, Census Tract 9201, Floyd County, Kentucky",93,1000000US210719201003003,21,071,920100,3003
"Block 3004, Block Group 3, Census Tract 9201, Floyd County, Kentucky",93,1000000US210719201003004,21,071,920100,3004
"Block 3005, Block Group 3, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201003005,21,071,920100,3005
"Block 3006, Block Group 3, Census Tract 9201, Floyd County, Kentucky",2,1000000US210719201003006,21,071,920100,3006
"Block 3007, Block Group 3, Census Tract 9201, Floyd County, Kentucky",1,1000000US210719201003007,21,071,920100,3007
"Block 3008, Block Group 3, Census Tract 9201, Floyd County, Kentucky",7,1000000US210719201003008,21,071,920100,3008
"Block 3009, Block Group 3, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201003009,21,071,920100,3009
"Block 3010, Block Group 3, Census Tract 9201, Floyd County, Kentucky",11,1000000US210719201003010,21,071,920100,3010
"Block 3011, Block Group 3, Census Tract 9201, Floyd County, Kentucky",99,1000000US210719201003011,21,071,920100,3011
"Block 3012, Block Group 3, Census Tract 9201, Floyd County, Kentucky",9,1000000US210719201003012,21,071,920100,3012
"Block 2017, Block Group 2, Census Tract 9207, Floyd County, Kentucky",3,1000000US210719207002017,21,071,920700,2017
"Block 2014, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002014,21,071,920700,2014
"Block 2015, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002015,21,071,920700,2015
"Block 2016, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002016,21,071,920700,2016
"Block 2018, Block Group 2, Census Tract 9207, Floyd County, Kentucky",37,1000000US210719207002018,21,071,920700,2018
"Block 2019, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002019,21,071,920700,2019
"Block 4026, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004026,21,071,920100,4026
"Block 4023, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004023,21,071,920100,4023
"Block 4024, Block Group 4, Census Tract 9201, Floyd County, Kentucky",3,1000000US210719201004024,21,071,920100,4024
"Block 4025, Block Group 4, Census Tract 9201, Floyd County, Kentucky",3,1000000US210719201004025,21,071,920100,4025
"Block 4027, Block Group 4, Census Tract 9201, Floyd County, Kentucky",4,1000000US210719201004027,21,071,920100,4027
"Block 4028, Block Group 4, Census Tract 9201, Floyd County, Kentucky",6,1000000US210719201004028,21,071,920100,4028
"Block 4029, Block Group 4, Census Tract 9201, Floyd County, Kentucky",18,1000000US210719201004029,21,071,920100,4029
"Block 4030, Block Group 4, Census Tract 9201, Floyd County, Kentucky",2,1000000US210719201004030,21,071,920100,4030
"Block 4031, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004031,21,071,920100,4031
"Block 4032, Block Group 4, Census Tract 9201, Floyd County, Kentucky",5,1000000US210719201004032,21,071,920100,4032
"Block 4033, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004033,21,071,920100,4033
"Block 4034, Block Group 4, Census Tract 9201, Floyd County, Kentucky",12,1000000US210719201004034,21,071,920100,4034
"Block 4035, Block Group 4, Census Tract 9201, Floyd County, Kentucky",4,1000000US210719201004035,21,071,920100,4035
"Block 4036, Block Group 4, Census Tract 9201, Floyd County, Kentucky",13,1000000US210719201004036,21,071,920100,4036
"Block 4037, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004037,21,071,920100,4037
"Block 4038, Block Group 4, Census Tract 9201, Floyd County, Kentucky",2,1000000US210719201004038,21,071,920100,4038
"Block 4039, Block Group 4, Census Tract 9201, Floyd County, Kentucky",32,1000000US210719201004039,21,071,920100,4039
"Block 4040, Block Group 4, Census Tract 9201, Floyd County, Kentucky",9,1000000US210719201004040,21,071,920100,4040
"Block 4041, Block Group 4, Census Tract 9201, Floyd County, Kentucky",8,1000000US210719201004041,21,071,920100,4041
"Block 4042, Block Group 4, Census Tract 9201, Floyd County, Kentucky",3,1000000US210719201004042,21,071,920100,4042
"Block 4043, Block Group 4, Census Tract 9201, Floyd County, Kentucky",10,1000000US210719201004043,21,071,920100,4043
"Block 4044, Block Group 4, Census Tract 9201, Floyd County, Kentucky",7,1000000US210719201004044,21,071,920100,4044
"Block 4045, Block Group 4, Census Tract 9201, Floyd County, Kentucky",7,1000000US210719201004045,21,071,920100,4045
"Block 4046, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004046,21,071,920100,4046
"Block 4047, Block Group 4, Census Tract 9201, Floyd County, Kentucky",3,1000000US210719201004047,21,071,920100,4047
"Block 4048, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004048,21,071,920100,4048
"Block 4049, Block Group 4, Census Tract 9201, Floyd County, Kentucky",104,1000000US210719201004049,21,071,920100,4049
"Block 4050, Block Group 4, Census Tract 9201, Floyd County, Kentucky",23,1000000US210719201004050,21,071,920100,4050
"Block 4051, Block Group 4, Census Tract 9201, Floyd County, Kentucky",4,1000000US210719201004051,21,071,920100,4051
"Block 4052, Block Group 4, Census Tract 9201, Floyd County, Kentucky",25,1000000US210719201004052,21,071,920100,4052
"Block 4053, Block Group 4, Census Tract 9201, Floyd County, Kentucky",3,1000000US210719201004053,21,071,920100,4053
"Block 4054, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004054,21,071,920100,4054
"Block 4055, Block Group 4, Census Tract 9201, Floyd County, Kentucky",5,1000000US210719201004055,21,071,920100,4055
"Block 4056, Block Group 4, Census Tract 9201, Floyd County, Kentucky",0,1000000US210719201004056,21,071,920100,4056
"Block 4057, Block Group 4, Census Tract 9201, Floyd County, Kentucky",9,1000000US210719201004057,21,071,920100,4057
"Block 4058, Block Group 4, Census Tract 9201, Floyd County, Kentucky",3,1000000US210719201004058,21,071,920100,4058
"Block 4059, Block Group 4, Census Tract 9201, Floyd County, Kentucky",7,1000000US210719201004059,21,071,920100,4059
"Block 1019, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",64,1000000US210719203021019,21,071,920302,1019
"Block 1016, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",20,1000000US210719203021016,21,071,920302,1016
"Block 1017, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",2,1000000US210719203021017,21,071,920302,1017
"Block 1018, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",6,1000000US210719203021018,21,071,920302,1018
"Block 1020, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",3,1000000US210719203021020,21,071,920302,1020
"Block 1021, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021021,21,071,920302,1021
"Block 1022, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",1,1000000US210719203021022,21,071,920302,1022
"Block 1023, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021023,21,071,920302,1023
"Block 1024, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021024,21,071,920302,1024
"Block 1025, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021025,21,071,920302,1025
"Block 1026, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",13,1000000US210719203021026,21,071,920302,1026
"Block 2020, Block Group 2, Census Tract 9207, Floyd County, Kentucky",30,1000000US210719207002020,21,071,920700,2020
"Block 2021, Block Group 2, Census Tract 9207, Floyd County, Kentucky",2,1000000US210719207002021,21,071,920700,2021
"Block 2022, Block Group 2, Census Tract 9207, Floyd County, Kentucky",24,1000000US210719207002022,21,071,920700,2022
"Block 2023, Block Group 2, Census Tract 9207, Floyd County, Kentucky",1,1000000US210719207002023,21,071,920700,2023
"Block 2024, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002024,21,071,920700,2024
"Block 2025, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002025,21,071,920700,2025
"Block 2026, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002026,21,071,920700,2026
"Block 2027, Block Group 2, Census Tract 9207, Floyd County, Kentucky",1,1000000US210719207002027,21,071,920700,2027
"Block 2028, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002028,21,071,920700,2028
"Block 2029, Block Group 2, Census Tract 9207, Floyd County, Kentucky",9,1000000US210719207002029,21,071,920700,2029
"Block 2030, Block Group 2, Census Tract 9207, Floyd County, Kentucky",13,1000000US210719207002030,21,071,920700,2030
"Block 2031, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002031,21,071,920700,2031
"Block 2032, Block Group 2, Census Tract 9207, Floyd County, Kentucky",1,1000000US210719207002032,21,071,920700,2032
"Block 2033, Block Group 2, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207002033,21,071,920700,2033
"Block 3000, Block Group 3, Census Tract 9207, Floyd County, Kentucky",45,1000000US210719207003000,21,071,920700,3000
"Block 3001, Block Group 3, Census Tract 9207, Floyd County, Kentucky",0,1000000US210719207003001,21,071,920700,3001
"Block 3002, Block Group 3, Census Tract 9207, Floyd County, Kentucky",59,1000000US210719207003002,21,071,920700,3002
"Block 3003, Block Group 3, Census Tract 9207, Floyd County, Kentucky",7,1000000US210719207003003,21,071,920700,3003
"Block 3004, Block Group 3, Census Tract 9207, Floyd County, Kentucky",1,1000000US210719207003004,21,071,920700,3004
"Block 3005, Block Group 3, Census Tract 9207, Floyd County, Kentucky",30,1000000US210719207003005,21,071,920700,3005
"Block 3006, Block Group 3, Census Tract 9207, Floyd County, Kentucky",7,1000000US210719207003006,21,071,920700,3006
"Block 3007, Block Group 3, Census Tract 9207, Floyd County, Kentucky",146,1000000US210719207003007,21,071,920700,3007
"Block 3008, Block Group 3, Census Tract 9207, Floyd County, Kentucky",2,1000000US210719207003008,21,071,920700,3008
"Block 3009, Block Group 3, Census Tract 9207, Floyd County, Kentucky",7,1000000US210719207003009,21,071,920700,3009
"Block 3010, Block Group 3, Census Tract 9207, Floyd County, Kentucky",5,1000000US210719207003010,21,071,920700,3010
"Block 3011, Block Group 3, Census Tract 9207, Floyd County, Kentucky",2,1000000US210719207003011,21,071,920700,3011
"Block 3012, Block Group 3, Census Tract 9207, Floyd County, Kentucky",34,1000000US210719207003012,21,071,920700,3012
"Block 3013, Block Group 3, Census Tract 9207, Floyd County, Kentucky",25,1000000US210719207003013,21,071,920700,3013
"Block 3014, Block Group 3, Census Tract 9207, Floyd County, Kentucky",2,1000000US210719207003014,21,071,920700,3014
"Block 3015, Block Group 3, Census Tract 9207, Floyd County, Kentucky",3,1000000US210719207003015,21,071,920700,3015
"Block 3016, Block Group 3, Census Tract 9207, Floyd County, Kentucky",12,1000000US210719207003016,21,071,920700,3016
"Block 1032, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",15,1000000US210719203021032,21,071,920302,1032
"Block 1033, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",14,1000000US210719203021033,21,071,920302,1033
"Block 1034, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",12,1000000US210719203021034,21,071,920302,1034
"Block 1035, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",8,1000000US210719203021035,21,071,920302,1035
"Block 1036, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",72,1000000US210719203021036,21,071,920302,1036
"Block 1037, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",3,1000000US210719203021037,21,071,920302,1037
"Block 1038, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",29,1000000US210719203021038,21,071,920302,1038
"Block 1039, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",7,1000000US210719203021039,21,071,920302,1039
"Block 1040, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",22,1000000US210719203021040,21,071,920302,1040
"Block 1041, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",28,1000000US210719203021041,21,071,920302,1041
"Block 1042, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",10,1000000US210719203021042,21,071,920302,1042
"Block 1043, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",9,1000000US210719203021043,21,071,920302,1043
"Block 1044, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021044,21,071,920302,1044
"Block 1045, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021045,21,071,920302,1045
"Block 1046, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",59,1000000US210719203021046,21,071,920302,1046
"Block 1047, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021047,21,071,920302,1047
"Block 2000, Block Group 2, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203022000,21,071,920302,2000
"Block 2001, Block Group 2, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203022001,21,071,920302,2001
"Block 2002, Block Group 2, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203022002,21,071,920302,2002
"Block 2003, Block Group 2, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203022003,21,071,920302,2003
"Block 1027, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",2,1000000US210719203021027,21,071,920302,1027
"Block 1028, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",4,1000000US210719203021028,21,071,920302,1028
"Block 1029, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021029,21,071,920302,1029
"Block 1030, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",0,1000000US210719203021030,21,071,920302,1030
"Block 1031, Block Group 1, Census Tract 9203.02, Floyd County, Kentucky",22,1000000US210719203021031,21,071,920302,1031
"Block 1001, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",15,1000000US210719208011001,21,071,920801,1001
"Block 3054, Block Group 3, Census Tract 9207, Floyd County, Kentucky",2,1000000US210719207003054,21,071,920700,3054
"Block 3055, Block Group 3, Census Tract 9207, Floyd County, Kentucky",3,1000000US210719207003055,21,071,920700,3055
"Block 1000, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",84,1000000US210719208011000,21,071,920801,1000
"Block 1002, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",11,1000000US210719208011002,21,071,920801,1002
"Block 1003, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",3,1000000US210719208011003,21,071,920801,1003
"Block 1004, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",25,1000000US210719208011004,21,071,920801,1004
"Block 1005, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",1,1000000US210719208011005,21,071,920801,1005
"Block 1006, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208011006,21,071,920801,1006
"Block 1007, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",6,1000000US210719208011007,21,071,920801,1007
"Block 1008, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",100,1000000US210719208011008,21,071,920801,1008
"Block 1009, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208011009,21,071,920801,1009
"Block 1010, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",1,1000000US210719208011010,21,071,920801,1010
"Block 1011, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",2,1000000US210719208011011,21,071,920801,1011
"Block 1012, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",35,1000000US210719208011012,21,071,920801,1012
"Block 1013, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",7,1000000US210719208011013,21,071,920801,1013
"Block 1014, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",1,1000000US210719208011014,21,071,920801,1014
"Block 1015, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208011015,21,071,920801,1015
"Block 1016, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",1,1000000US210719208011016,21,071,920801,1016
"Block 1017, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",3,1000000US210719208011017,21,071,920801,1017
"Block 1018, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208011018,21,071,920801,1018
"Block 1019, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",8,1000000US210719208011019,21,071,920801,1019
"Block 1020, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",8,1000000US210719208011020,21,071,920801,1020
"Block 1021, Block Group 1, Census Tract 9208.01, Floyd County, Kentucky",3,1000000US210719208011021,21,071,920801,1021
"Block 2000, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012000,21,071,920801,2000
"Block 2001, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012001,21,071,920801,2001
"Block 2002, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012002,21,071,920801,2002
"Block 2003, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",3,1000000US210719208012003,21,071,920801,2003
"Block 2004, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012004,21,071,920801,2004
"Block 2005, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012005,21,071,920801,2005
"Block 2006, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012006,21,071,920801,2006
"Block 2007, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012007,21,071,920801,2007
"Block 2008, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",32,1000000US210719208012008,21,071,920801,2008
"Block 2009, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012009,21,071,920801,2009
"Block 2010, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012010,21,071,920801,2010
"Block 2011, Block Group 2, Census Tract 9208.01, Floyd County, Kentucky",0,1000000US210719208012011,21,071,920801,2011
"Block 2011, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",25,1000000US210719204012011,21,071,920401,2011
"Block 2008, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",1,1000000US210719204012008,21,071,920401,2008
"Block 2009, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",25,1000000US210719204012009,21,071,920401,2009
"Block 2010, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",1,1000000US210719204012010,21,071,920401,2010
"Block 2012, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",0,1000000US210719204012012,21,071,920401,2012
"Block 2013, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",0,1000000US210719204012013,21,071,920401,2013
"Block 2014, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",65,1000000US210719204012014,21,071,920401,2014
"Block 2015, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",4,1000000US210719204012015,21,071,920401,2015
"Block 2016, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",2,1000000US210719204012016,21,071,920401,2016
"Block 2017, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",12,1000000US210719204012017,21,071,920401,2017
"Block 2018, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",50,1000000US210719204012018,21,071,920401,2018
"Block 2019, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",8,1000000US210719204012019,21,071,920401,2019
"Block 2020, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",6,1000000US210719204012020,21,071,920401,2020
"Block 2021, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",2,1000000US210719204012021,21,071,920401,2021
"Block 2022, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",12,1000000US210719204012022,21,071,920401,2022
"Block 2023, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",3,1000000US210719204012023,21,071,920401,2023
"Block 2024, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",13,1000000US210719204012024,21,071,920401,2024
"Block 2025, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",21,1000000US210719204012025,21,071,920401,2025
"Block 2026, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",3,1000000US210719204012026,21,071,920401,2026
"Block 2027, Block Group 2, Census Tract 9204.01, Floyd County, Kentucky",2,1000000US210719204012027,21,071,920401,2027
"Block 2006, Block Group 2, Census Tract 9205, Floyd County, Kentucky",0,1000000US210719205002006,21,071,920500,2006
