NAME,H1_001N,GEO_ID,state,county,tract,block
"Block 2009, Block Group 2, Census Tract 202.02, Clark County, Kentucky",10,1000000US210490202022009,21,049,020202,2009
"Block 2010, Block Group 2, Census Tract 202.02, Clark County, Kentucky",11,1000000US210490202022010,21,049,020202,2010
"Block 2011, Block Group 2, Census Tract 202.02, Clark County, Kentucky",50,1000000US210490202022011,21,049,020202,2011
"Block 2012, Block Group 2, Census Tract 202.02, Clark County, Kentucky",19,1000000US210490202022012,21,049,020202,2012
"Block 2013, Block Group 2, Census Tract 202.02, Clark County, Kentucky",0,1000000US210490202022013,21,049,020202,2013
"Block 2014, Block Group 2, Census Tract 202.02, Clark County, Kentucky",0,1000000US210490202022014,21,049,020202,2014
"Block 3000, Block Group 3, Census Tract 202.02, Clark County, Kentucky",0,1000000US210490202023000,21,049,020202,3000
"Block 3001, Block Group 3, Census Tract 202.02, Clark County, Kentucky",158,1000000US210490202023001,21,049,020202,3001
"Block 3002, Block Group 3, Census Tract 202.02, Clark County, Kentucky",3,1000000US210490202023002,21,049,020202,3002
"Block 3003, Block Group 3, Census Tract 202.02, Clark County, Kentucky",17,1000000US210490202023003,21,049,020202,3003
"Block 3004, Block Group 3, Census Tract 202.02, Clark County, Kentucky",6,1000000US210490202023004,21,049,020202,3004
"Block 3005, Block Group 3, Census Tract 202.02, Clark County, Kentucky",8,1000000US210490202023005,21,049,020202,3005
"Block 3006, Block Group 3, Census Tract 202.02, Clark County, Kentucky",30,1000000US210490202023006,21,049,020202,3006
"Block 3007, Block Group 3, Census Tract 202.02, Clark County, Kentucky",5,1000000US210490202023007,21,049,020202,3007
"Block 3008, Block Group 3, Census Tract 202.02, Clark County, Kentucky",29,1000000US210490202023008,21,049,020202,3008
"Block 3009, Block Group 3, Census Tract 202.02, Clark County, Kentucky",49,1000000US210490202023009,21,049,020202,3009
"Block 3010, Block Group 3, Census Tract 202.02, Clark County, Kentucky",16,1000000US210490202023010,21,049,020202,3010
"Block 1000, Block Group 1, Census Tract 201.01, Clark County, Kentucky",429,1000000US210490201011000,21,049,020101,1000
"Block 1001, Block Group 1, Census Tract 201.01, Clark County, Kentucky",22,1000000US210490201011001,21,049,020101,1001
"Block 1002, Block Group 1, Census Tract 201.01, Clark County, Kentucky",7,1000000US210490201011002,21,049,020101,1002
"Block 1003, Block Group 1, Census Tract 201.01, Clark County, Kentucky",20,1000000US210490201011003,21,049,020101,1003
"Block 1004, Block Group 1, Census Tract 201.01, Clark County, Kentucky",15,1000000US210490201011004,21,049,020101,1004
"Block 1005, Block Group 1, Census Tract 201.01, Clark County, Kentucky",34,1000000US210490201011005,21,049,020101,1005
"Block 1006, Block Group 1, Census Tract 201.01, Clark County, Kentucky",13,1000000US210490201011006,21,049,020101,1006
"Block 1007, Block Group 1, Census Tract 201.01, Clark County, Kentucky",20,1000000US210490201011007,21,049,020101,1007
"Block 1008, Block Group 1, Census Tract 201.01, Clark County, Kentucky",7,1000000US210490201011008,21,049,020101,1008
"Block 1009, Block Group 1, Census Tract 201.01, Clark County, Kentucky",18,1000000US210490201011009,21,049,020101,1009
"Block 2052, Block Group 2, Census Tract 205, Clark County, Kentucky",9,1000000US210490205002052,21,049,020500,2052
"Block 2053, Block Group 2, Census Tract 205, Clark County, Kentucky",7,1000000US210490205002053,21,049,020500,2053
"Block 1000, Block Group 1, Census Tract 206, Clark County, Kentucky",100,1000000US210490206001000,21,049,020600,1000
"Block 1001, Block Group 1, Census Tract 206, Clark County, Kentucky",17,1000000US210490206001001,21,049,020600,1001
"Block 1002, Block Group 1, Census Tract 206, Clark County, Kentucky",28,1000000US210490206001002,21,049,020600,1002
"Block 1003, Block Group 1, Census Tract 206, Clark County, Kentucky",12,1000000US210490206001003,21,049,020600,1003
"Block 1004, Block Group 1, Census Tract 206, Clark County, Kentucky",10,1000000US210490206001004,21,049,020600,1004
"Block 1010, Block Group 1, Census Tract 201.01, Clark County, Kentucky",12,1000000US210490201011010,21,049,020101,1010
"Block 1011, Block Group 1, Census Tract 201.01, Clark County, Kentucky",98,1000000US210490201011011,21,049,020101,1011
"Block 1012, Block Group 1, Census Tract 201.01, Clark County, Kentucky",22,1000000US210490201011012,21,049,020101,1012
"Block 1013, Block Group 1, Census Tract 201.01, Clark County, Kentucky",140,1000000US210490201011013,21,049,020101,1013
"Block 1014, Block Group 1, Census Tract 201.01, Clark County, Kentucky",87,1000000US210490201011014,21,049,020101,1014
"Block 1015, Block Group 1, Census Tract 201.01, Clark County, Kentucky",18,1000000US210490201011015,21,049,020101,1015
"Block 1016, Block Group 1, Census Tract 201.01, Clark County, Kentucky",12,1000000US210490201011016,21,049,020101,1016
"Block 1017, Block Group 1, Census Tract 201.01, Clark County, Kentucky",41,1000000US210490201011017,21,049,020101,1017
"Block 1018, Block Group 1, Census Tract 201.01, Clark County, Kentucky",0,1000000US210490201011018,21,049,020101,1018
"Block 1019, Block Group 1, Census Tract 201.01, Clark County, Kentucky",15,1000000US210490201011019,21,049,020101,1019
"Block 1020, Block Group 1, Census Tract 201.01, Clark County, Kentucky",25,1000000US210490201011020,21,049,020101,1020
"Block 1021, Block Group 1, Census Tract 201.01, Clark County, Kentucky",29,1000000US210490201011021,21,049,020101,1021
"Block 2000, Block Group 2, Census Tract 201.01, Clark County, Kentucky",0,1000000US210490201012000,21,049,020101,2000
"Block 2001, Block Group 2, Census Tract 201.01, Clark County, Kentucky",181,1000000US210490201012001,21,049,020101,2001
"Block 2002, Block Group 2, Census Tract 201.01, Clark County, Kentucky",24,1000000US210490201012002,21,049,020101,2002
"Block 2003, Block Group 2, Census Tract 201.01, Clark County, Kentucky",278,1000000US210490201012003,21,049,020101,2003
"Block 2004, Block Group 2, Census Tract 201.01, Clark County, Kentucky",4,1000000US210490201012004,21,049,020101,2004
"Block 2005, Block Group 2, Census Tract 201.01, Clark County, Kentucky",19,1000000US210490201012005,21,049,020101,2005
"Block 2006, Block Group 2, Census Tract 201.01, Clark County, Kentucky",88,1000000US210490201012006,21,049,020101,2006
"Block 2037, Block Group 2, Census Tract 205, Clark County, Kentucky",2,1000000US210490205002037,21,049,020500,2037
"Block 2034, Block Group 2, Census Tract 205, Clark County, Kentucky",0,1000000US210490205002034,21,049,020500,2034
"Block 2035, Block Group 2, Census Tract 205, Clark County, Kentucky",0,1000000US210490205002035,21,049,020500,2035
"Block 2036, Block Group 2, Census Tract 205, Clark County, Kentucky",1,1000000US210490205002036,21,049,020500,2036
"Block 2038, Block Group 2, Census Tract 205, Clark County, Kentucky",0,1000000US210490205002038,21,049,020500,2038
"Block 2039, Block Group 2, Census Tract 205, Clark County, Kentucky",1,1000000US210490205002039,21,049,020500,2039
"Block 2040, Block Group 2, Census Tract 205, Clark County, Kentucky",0,1000000US210490205002040,21,049,020500,2040
"Block 2041, Block Group 2, Census Tract 205, Clark County, Kentucky",0,1000000US210490205002041,21,049,020500,2041
"Block 2042, Block Group 2, Census Tract 205, Clark County, Kentucky",0,1000000US210490205002042,21,049,020500,2042
"Block 2043, Block Group 2, Census Tract 205, Clark County, Kentucky",2,1000000US210490205002043,21,049,020500,2043
