NAME,P001001,GEO_ID,state,county,tract,block
"Block 1043, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001043,21,163,970100,1043
"Block 1009, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001009,21,163,970100,1009
"Block 1013, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001013,21,163,970100,1013
"Block 1022, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001022,21,163,970100,1022
"Block 1035, Block Group 1, Census Tract 9701, Meade County, Kentucky",43,1000000US211639701001035,21,163,970100,1035
"Block 1042, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001042,21,163,970100,1042
"Block 1030, Block Group 1, Census Tract 9701, Meade County, Kentucky",37,1000000US211639701001030,21,163,970100,1030
"Block 1034, Block Group 1, Census Tract 9701, Meade County, Kentucky",6,1000000US211639701001034,21,163,970100,1034
"Block 1040, Block Group 1, Census Tract 9701, Meade County, Kentucky",4,1000000US211639701001040,21,163,970100,1040
"Block 1041, Block Group 1, Census Tract 9701, Meade County, Kentucky",7,1000000US211639701001041,21,163,970100,1041
"Block 1046, Block Group 1, Census Tract 9701, Meade County, Kentucky",26,1000000US211639701001046,21,163,970100,1046
"Block 1047, Block Group 1, Census Tract 9701, Meade County, Kentucky",56,1000000US211639701001047,21,163,970100,1047
"Block 1048, Block Group 1, Census Tract 9701, Meade County, Kentucky",24,1000000US211639701001048,21,163,970100,1048
"Block 1049, Block Group 1, Census Tract 9701, Meade County, Kentucky",124,1000000US211639701001049,21,163,970100,1049
"Block 1050, Block Group 1, Census Tract 9701, Meade County, Kentucky",35,1000000US211639701001050,21,163,970100,1050
"Block 1051, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001051,21,163,970100,1051
"Block 1052, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001052,21,163,970100,1052
"Block 1053, Block Group 1, Census Tract 9701, Meade County, Kentucky",24,1000000US211639701001053,21,163,970100,1053
"Block 1054, Block Group 1, Census Tract 9701, Meade County, Kentucky",18,1000000US211639701001054,21,163,970100,1054
"Block 1055, Block Group 1, Census Tract 9701, Meade County, Kentucky",34,1000000US211639701001055,21,163,970100,1055
"Block 1057, Block Group 1, Census Tract 9701, Meade County, Kentucky",3,1000000US211639701001057,21,163,970100,1057
"Block 1058, Block Group 1, Census Tract 9701, Meade County, Kentucky",41,1000000US211639701001058,21,163,970100,1058
"Block 1059, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001059,21,163,970100,1059
"Block 1060, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001060,21,163,970100,1060
"Block 1061, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001061,21,163,970100,1061
"Block 1062, Block Group 1, Census Tract 9701, Meade County, Kentucky",16,1000000US211639701001062,21,163,970100,1062
"Block 1063, Block Group 1, Census Tract 9701, Meade County, Kentucky",11,1000000US211639701001063,21,163,970100,1063
"Block 1000, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001000,21,163,970100,1000
"Block 1001, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001001,21,163,970100,1001
"Block 1056, Block Group 1, Census Tract 9701, Meade County, Kentucky",21,1000000US211639701001056,21,163,970100,1056
"Block 1012, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001012,21,163,970100,1012
"Block 1014, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001014,21,163,970100,1014
"Block 1015, Block Group 1, Census Tract 9701, Meade County, Kentucky",0,1000000US211639701001015,21,163,970100,1015
"Block 1017, Block Group 1, Census Tract 9701, Meade County, Kentucky",15,1000000US211639701001017,21,163,970100,1017
"Block 1020, Block Group 1, Census Tract 9701, Meade County, Kentucky",18,1000000US211639701001020,21,163,970100,1020
"Block 1021, Block Group 1, Census Tract 9701, Meade County, Kentucky",26,1000000US211639701001021,21,163,970100,1021
"Block 1023, Block Group 1, Census Tract 9701, Meade County, Kentucky",8,1000000US211639701001023,21,163,970100,1023
"Block 1024, Block Group 1, Census Tract 9701, Meade County, Kentucky",16,1000000US211639701001024,21,163,970100,1024
