NAME,P001001,GEO_ID,state,county,tract,block
"Block 1074, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001074,21,103,090100,1074
"Block 1051, Block Group 1, Census Tract 901, Henry County, Kentucky",5,1000000US211030901001051,21,103,090100,1051
"Block 1052, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001052,21,103,090100,1052
"Block 1053, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001053,21,103,090100,1053
"Block 1054, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001054,21,103,090100,1054
"Block 1055, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001055,21,103,090100,1055
"Block 1056, Block Group 1, Census Tract 901, Henry County, Kentucky",68,1000000US211030901001056,21,103,090100,1056
"Block 1012, Block Group 1, Census Tract 901, Henry County, Kentucky",83,1000000US211030901001012,21,103,090100,1012
"Block 1014, Block Group 1, Census Tract 901, Henry County, Kentucky",19,1000000US211030901001014,21,103,090100,1014
"Block 1017, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001017,21,103,090100,1017
"Block 1022, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001022,21,103,090100,1022
"Block 1018, Block Group 1, Census Tract 901, Henry County, Kentucky",5,1000000US211030901001018,21,103,090100,1018
"Block 1025, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001025,21,103,090100,1025
"Block 1026, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001026,21,103,090100,1026
"Block 1035, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001035,21,103,090100,1035
"Block 1048, Block Group 1, Census Tract 901, Henry County, Kentucky",11,1000000US211030901001048,21,103,090100,1048
"Block 1057, Block Group 1, Census Tract 901, Henry County, Kentucky",13,1000000US211030901001057,21,103,090100,1057
"Block 1058, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001058,21,103,090100,1058
"Block 1059, Block Group 1, Census Tract 901, Henry County, Kentucky",4,1000000US211030901001059,21,103,090100,1059
"Block 1060, Block Group 1, Census Tract 901, Henry County, Kentucky",25,1000000US211030901001060,21,103,090100,1060
"Block 1063, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001063,21,103,090100,1063
"Block 1061, Block Group 1, Census Tract 901, Henry County, Kentucky",2,1000000US211030901001061,21,103,090100,1061
"Block 1062, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001062,21,103,090100,1062
"Block 1064, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001064,21,103,090100,1064
"Block 1065, Block Group 1, Census Tract 901, Henry County, Kentucky",83,1000000US211030901001065,21,103,090100,1065
"Block 1066, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001066,21,103,090100,1066
"Block 1067, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001067,21,103,090100,1067
"Block 1068, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001068,21,103,090100,1068
"Block 1069, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001069,21,103,090100,1069
"Block 1070, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001070,21,103,090100,1070
"Block 1071, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001071,21,103,090100,1071
"Block 1072, Block Group 1, Census Tract 901, Henry County, Kentucky",22,1000000US211030901001072,21,103,090100,1072
"Block 1073, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001073,21,103,090100,1073
"Block 1075, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001075,21,103,090100,1075
"Block 1076, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001076,21,103,090100,1076
"Block 1077, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001077,21,103,090100,1077
"Block 1078, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001078,21,103,090100,1078
"Block 1079, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001079,21,103,090100,1079
"Block 1080, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001080,21,103,090100,1080
"Block 1081, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001081,21,103,090100,1081
"Block 1082, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001082,21,103,090100,1082
"Block 1083, Block Group 1, Census Tract 901, Henry County, Kentucky",26,1000000US211030901001083,21,103,090100,1083
"Block 1084, Block Group 1, Census Tract 901, Henry County, Kentucky",7,1000000US211030901001084,21,103,090100,1084
"Block 1085, Block Group 1, Census Tract 901, Henry County, Kentucky",3,1000000US211030901001085,21,103,090100,1085
"Block 1086, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001086,21,103,090100,1086
"Block 1087, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001087,21,103,090100,1087
"Block 1088, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001088,21,103,090100,1088
"Block 1089, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001089,21,103,090100,1089
"Block 1090, Block Group 1, Census Tract 901, Henry County, Kentucky",13,1000000US211030901001090,21,103,090100,1090
"Block 1091, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001091,21,103,090100,1091
"Block 1092, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001092,21,103,090100,1092
"Block 1093, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001093,21,103,090100,1093
"Block 1094, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001094,21,103,090100,1094
"Block 1095, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001095,21,103,090100,1095
"Block 1096, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001096,21,103,090100,1096
"Block 1097, Block Group 1, Census Tract 901, Henry County, Kentucky",0,1000000US211030901001097,21,103,090100,1097
"Block 1098, Block Group 1, Census Tract 901, Henry County, Kentucky",1,1000000US211030901001098,21,103,090100,1098
